id,ticker,definition,horizon_days,is_lead_lag,complexity,sample_size,oos_sample_size,holdout_sample_size,expectancy,holdout_expectancy,hit_rate,median_outcome,family_size,family_corrected_p_value,block_bootstrap_p_value,confidence,discovery_experiment_id
pattern_81f769259ea7,COMI,acceleration_1d:COMI > -0.0000 AND acceleration_60d:COMI > 0.0228 -> forward_return_5d:COMI,5,False,2,224,224,29,0.015495143881792253,0.012131370112274893,0.5848214285714286,0.012173282428794154,1,,,1.0,experiment_0e0ca6fdb941
pattern_0a16ece7fb89,COMI,acceleration_1d:COMI > -0.0000 AND distance_from_high_60d:COMI > -0.1394 -> forward_return_5d:COMI,5,False,2,209,209,58,0.011160407040955417,0.005419448519491646,0.5741626794258373,0.009386733237509083,1,,,1.0,experiment_0e0ca6fdb941
pattern_19fac96f9258,COMI,acceleration_1d:COMI > -0.0000 AND volatility_10d:COMI > 0.0149 -> forward_return_5d:COMI,5,False,2,220,220,59,0.012034804346293863,0.008364476041572928,0.6,0.01127068649833397,1,,,1.0,experiment_0e0ca6fdb941
pattern_c0eb849da7a7,COMI,acceleration_1d:COMI > -0.0000 AND volatility_regime_pct:COMI > 0.4958 -> forward_return_5d:COMI,5,False,2,192,192,45,0.013818112490257004,0.01930315044734166,0.59375,0.010619108357499763,1,,,1.0,experiment_0e0ca6fdb941
pattern_55675deb98c4,COMI,acceleration_1d:COMI > -0.0000 AND rank_change_20d:COMI > 0.0000 -> forward_return_5d:COMI,5,False,2,200,200,33,0.010668995367134781,0.01785398933551022,0.625,0.010619108357499763,1,,,1.0,experiment_0e0ca6fdb941
pattern_9822119c8877,COMI,distance_from_high_1d:COMI > -0.0876 AND rank_change_20d:COMI > 0.0000 -> forward_return_5d:COMI,5,False,2,179,179,73,0.012026834666066105,0.0211678871858532,0.6424581005586593,0.010792997311560434,1,,,1.0,experiment_0e0ca6fdb941
pattern_8bdd8f8ad35d,COMI,return_3d:COMI > 0.0020 AND distance_from_low_3d:COMI > -0.0564 -> forward_return_5d:COMI,5,False,2,280,280,81,0.012153666792991043,0.009149106020355994,0.5678571428571428,0.006159526822187213,1,,,1.0,experiment_0e0ca6fdb941
pattern_a4d921e0f650,COMI,return_3d:COMI > 0.0020 AND return_5d:COMI > 0.0036 -> forward_return_5d:COMI,5,False,2,361,359,65,0.010405107046156355,0.009733998877054869,0.5431754874651811,0.003124952316284157,1,,,1.0,experiment_0e0ca6fdb941
pattern_642176fb09fb,COMI,return_3d:COMI > 0.0020 AND return_10d:COMI > 0.0080 -> forward_return_5d:COMI,5,False,2,312,312,57,0.01113990519137572,0.009166338612212954,0.5512820512820513,0.004999630297994261,1,,,1.0,experiment_0e0ca6fdb941
pattern_29fc1078df64,COMI,return_3d:COMI > 0.0020 AND distance_from_high_10d:COMI > -0.1015 -> forward_return_5d:COMI,5,False,2,290,290,76,0.010794128468614422,0.011959615647891044,0.5724137931034483,0.005243188219902787,1,,,1.0,experiment_0e0ca6fdb941
pattern_341305745d44,COMI,return_3d:COMI > 0.0020 AND distance_from_low_10d:COMI > -0.0318 -> forward_return_5d:COMI,5,False,2,287,287,81,0.013261789933970898,0.009149106020355994,0.5574912891986062,0.005859360011527468,1,,,1.0,experiment_0e0ca6fdb941
pattern_e75705f525d2,COMI,return_3d:COMI > 0.0020 AND return_20d:COMI > 0.0181 -> forward_return_5d:COMI,5,False,2,282,282,49,0.012060674168192417,0.011072493530939163,0.5177304964539007,0.003578327120910288,1,,,1.0,experiment_0e0ca6fdb941
pattern_dee008b24b00,COMI,return_3d:COMI > 0.0020 AND acceleration_20d:COMI > 0.0021 -> forward_return_5d:COMI,5,False,2,271,271,57,0.012400148831238552,0.01901664758768075,0.5830258302583026,0.0073579449074844235,1,,,1.0,experiment_0e0ca6fdb941
pattern_297cd5bdf916,COMI,return_3d:COMI > 0.0020 AND return_60d:COMI > 0.0808 -> forward_return_5d:COMI,5,False,2,240,240,59,0.015481783820425386,0.006008143676837415,0.5625,0.006663121467319916,1,,,1.0,experiment_0e0ca6fdb941
pattern_e41b143817db,COMI,return_3d:COMI > 0.0020 AND acceleration_60d:COMI > 0.0228 -> forward_return_5d:COMI,5,False,2,254,254,41,0.017986450845476665,0.01391953205083949,0.5984251968503937,0.01182581020006262,1,,,1.0,experiment_0e0ca6fdb941
pattern_f8861b6bfa44,COMI,return_3d:COMI > 0.0020 AND distance_from_high_60d:COMI > -0.1394 -> forward_return_5d:COMI,5,False,2,257,257,66,0.01361119086531618,0.004682530057894029,0.556420233463035,0.0073579449074844235,1,,,1.0,experiment_0e0ca6fdb941
pattern_0f617be51e69,COMI,return_3d:COMI > 0.0020 AND volatility_3d:COMI > 0.0103 -> forward_return_5d:COMI,5,False,2,233,232,54,0.013122203985896957,0.006998652613049722,0.5387931034482759,0.006497447059773594,1,,,1.0,experiment_0e0ca6fdb941
pattern_45fd98175b91,COMI,return_3d:COMI > 0.0020 AND volatility_5d:COMI > 0.0129 -> forward_return_5d:COMI,5,False,2,232,232,58,0.013783298350446154,0.014226681604947923,0.5431034482758621,0.006774872755539349,1,,,1.0,experiment_0e0ca6fdb941
pattern_3c3c4eb9fa1e,COMI,return_3d:COMI > 0.0020 AND volatility_regime_pct:COMI > 0.4958 -> forward_return_5d:COMI,5,False,2,211,211,50,0.01897585410452025,0.018942026610376667,0.6066350710900474,0.009002170056125363,1,,,1.0,experiment_0e0ca6fdb941
pattern_dcb5e38f4a3e,COMI,return_3d:COMI > 0.0020 AND volume_acceleration_5d:COMI > -0.0030 -> forward_return_5d:COMI,5,False,2,245,240,39,0.010231016348432504,0.013141764220692952,0.5583333333333333,0.003978914750134947,1,,,0.998,experiment_0e0ca6fdb941
pattern_cbe543dcdb6a,COMI,return_3d:COMI > 0.0020 AND rolling_volume_percentile_5d:COMI > 0.5000 -> forward_return_5d:COMI,5,False,2,185,182,38,0.01347091000078551,0.016420543535363163,0.554945054945055,0.005898356905458339,1,,,1.0,experiment_0e0ca6fdb941
pattern_b2d712370c87,COMI,return_3d:COMI > 0.0020 AND relative_volume_20d:COMI > 0.8558 -> forward_return_5d:COMI,5,False,2,245,242,48,0.012135944391584432,0.018398102576604514,0.5413223140495868,0.00391204449156214,1,,,1.0,experiment_0e0ca6fdb941
pattern_3cb40a8ec043,COMI,return_3d:COMI > 0.0020 AND volume_acceleration_20d:COMI > -0.0285 -> forward_return_5d:COMI,5,False,2,243,243,42,0.01342609426017814,0.01891876029698269,0.5555555555555556,0.004031701925536419,1,,,1.0,experiment_0e0ca6fdb941
pattern_6429db250049,COMI,return_3d:COMI > 0.0020 AND price_volume_correlation_20d:COMI > 0.0392 -> forward_return_5d:COMI,5,False,2,237,236,56,0.01222203772495377,0.019919516903261346,0.559322033898305,0.006497447059773594,1,,,0.998,experiment_0e0ca6fdb941
pattern_dc5b4de2054e,COMI,return_3d:COMI > 0.0020 AND market_percentile_5d:COMI > 0.5357 -> forward_return_5d:COMI,5,False,2,316,312,65,0.010819343932745765,0.01198470731713823,0.5352564102564102,0.0033409236616669794,1,,,1.0,experiment_0e0ca6fdb941
pattern_d0abb1ea452c,COMI,return_3d:COMI > 0.0020 AND market_percentile_20d:COMI > 0.4643 -> forward_return_5d:COMI,5,False,2,263,263,52,0.010792699805048064,0.013200614829167595,0.596958174904943,0.006300671352392307,1,,,1.0,experiment_0e0ca6fdb941
pattern_84c5897cb8cb,COMI,return_3d:COMI > 0.0020 AND rank_change_20d:COMI > 0.0000 -> forward_return_5d:COMI,5,False,2,239,239,53,0.01154236496084502,0.023210636795572046,0.6150627615062761,0.006688890923527654,1,,,1.0,experiment_0e0ca6fdb941
pattern_c0b3ec4eb962,COMI,acceleration_3d:COMI > 0.0008 AND distance_from_low_3d:COMI > -0.0564 -> forward_return_5d:COMI,5,False,2,258,258,83,0.011809873346151996,0.003399702840721069,0.5852713178294574,0.007298030245315822,1,,,1.0,experiment_0e0ca6fdb941
pattern_0f61c68b53b1,COMI,acceleration_3d:COMI > 0.0008 AND acceleration_20d:COMI > 0.0021 -> forward_return_5d:COMI,5,False,2,244,244,44,0.010673380465822543,0.01594054819585931,0.5737704918032787,0.006318444446019087,1,,,1.0,experiment_0e0ca6fdb941
pattern_8d67b8556146,COMI,acceleration_3d:COMI > 0.0008 AND volatility_regime_pct:COMI > 0.4958 -> forward_return_5d:COMI,5,False,2,201,201,48,0.01586755747147543,0.007910500303484102,0.5920398009950248,0.006667566354738512,1,,,1.0,experiment_0e0ca6fdb941
pattern_b182563608fe,COMI,distance_from_low_3d:COMI > -0.0564 AND acceleration_5d:COMI > -0.0013 -> forward_return_5d:COMI,5,False,2,237,237,78,0.010290133667020477,0.0055237337877013255,0.5611814345991561,0.005757184927257633,1,,,1.0,experiment_0e0ca6fdb941
pattern_6304d0f80bd4,COMI,distance_from_low_3d:COMI > -0.0564 AND distance_from_high_10d:COMI > -0.1015 -> forward_return_5d:COMI,5,False,2,265,265,134,0.01049098272568796,0.012281923069714469,0.5735849056603773,0.007121026719334019,1,,,1.0,experiment_0e0ca6fdb941
pattern_e8093236e2ee,COMI,distance_from_low_3d:COMI > -0.0564 AND distance_from_low_10d:COMI > -0.0318 -> forward_return_5d:COMI,5,False,2,281,281,151,0.011241402066587797,0.010234265166482825,0.5444839857651246,0.005859360011527468,1,,,1.0,experiment_0e0ca6fdb941
pattern_d9d82ed24366,COMI,distance_from_low_3d:COMI > -0.0564 AND return_20d:COMI > 0.0181 -> forward_return_5d:COMI,5,False,2,266,266,72,0.011409366325682338,0.00676882381757917,0.5263157894736842,0.006174961483243879,1,,,1.0,experiment_0e0ca6fdb941
pattern_73a3d55338d4,COMI,distance_from_low_3d:COMI > -0.0564 AND acceleration_20d:COMI > 0.0021 -> forward_return_5d:COMI,5,False,2,217,217,80,0.013713725168777044,0.015778908965245662,0.5898617511520737,0.009610763773861351,1,,,1.0,experiment_0e0ca6fdb941
pattern_ce050320127b,COMI,distance_from_low_3d:COMI > -0.0564 AND return_60d:COMI > 0.0808 -> forward_return_5d:COMI,5,False,2,249,249,104,0.01130682609678709,0.0036892939892991853,0.5421686746987951,0.006060590647687824,1,,,1.0,experiment_0e0ca6fdb941
pattern_6558eac82f13,COMI,distance_from_low_3d:COMI > -0.0564 AND acceleration_60d:COMI > 0.0228 -> forward_return_5d:COMI,5,False,2,249,249,65,0.013455263054425853,0.007940650736723153,0.5742971887550201,0.009386733237509083,1,,,1.0,experiment_0e0ca6fdb941
pattern_09b6fed804d5,COMI,distance_from_low_3d:COMI > -0.0564 AND distance_from_high_60d:COMI > -0.1394 -> forward_return_5d:COMI,5,False,2,268,268,117,0.011771289057226731,0.0030862078957205035,0.5783582089552238,0.009567286648835494,1,,,1.0,experiment_0e0ca6fdb941
pattern_c5cc2053af67,COMI,distance_from_low_3d:COMI > -0.0564 AND volatility_5d:COMI > 0.0129 -> forward_return_5d:COMI,5,False,2,224,224,108,0.011733231488618092,0.006207052307452339,0.5535714285714286,0.0063127749292229,1,,,1.0,experiment_0e0ca6fdb941
pattern_c5fa615ea971,COMI,distance_from_low_3d:COMI > -0.0564 AND volatility_10d:COMI > 0.0149 -> forward_return_5d:COMI,5,False,2,216,216,116,0.014584008832776286,0.006932675377680247,0.5972222222222222,0.00717957115124062,1,,,1.0,experiment_0e0ca6fdb941
pattern_17853d8b5188,COMI,distance_from_low_3d:COMI > -0.0564 AND volatility_regime_pct:COMI > 0.4958 -> forward_return_5d:COMI,5,False,2,229,229,95,0.01649510755375644,0.015287265675071906,0.5895196506550219,0.00857503504422265,1,,,1.0,experiment_0e0ca6fdb941
pattern_093515c0cd2c,COMI,distance_from_low_3d:COMI > -0.0564 AND rolling_volume_percentile_5d:COMI > 0.5000 -> forward_return_5d:COMI,5,False,2,153,153,69,0.012765530540215234,0.011986699081851543,0.5294117647058824,0.004268959860263971,1,,,1.0,experiment_0e0ca6fdb941
pattern_6c06878c850f,COMI,distance_from_low_3d:COMI > -0.0564 AND rank_change_5d:COMI > 0.0000 -> forward_return_5d:COMI,5,False,2,216,216,82,0.012011161941613044,0.008486435356384332,0.5694444444444444,0.00629500183559612,1,,,1.0,experiment_0e0ca6fdb941
pattern_c67c544865a8,COMI,distance_from_low_3d:COMI > -0.0564 AND rank_change_20d:COMI > 0.0000 -> forward_return_5d:COMI,5,False,2,191,191,73,0.01607048862736935,0.0211678871858532,0.6492146596858639,0.011849279488965652,1,,,1.0,experiment_0e0ca6fdb941
pattern_0970aae801c7,COMI,return_5d:COMI > 0.0036 AND return_10d:COMI > 0.0080 -> forward_return_5d:COMI,5,False,2,338,338,62,0.010002894369411871,0.005727717469615258,0.5355029585798816,0.0027613222260117407,1,,,1.0,experiment_0e0ca6fdb941
pattern_9d5a78691fd8,COMI,return_5d:COMI > 0.0036 AND distance_from_low_10d:COMI > -0.0318 -> forward_return_5d:COMI,5,False,2,308,308,82,0.010738034721488475,0.007208707707270638,0.525974025974026,0.002683909631490832,1,,,1.0,experiment_0e0ca6fdb941
pattern_7746340edeb2,COMI,return_5d:COMI > 0.0036 AND return_20d:COMI > 0.0181 -> forward_return_5d:COMI,5,False,2,293,293,56,0.010844222746412164,0.01012466330971146,0.48464163822525597,0.0,1,,,1.0,experiment_0e0ca6fdb941
pattern_3f56e3b96198,COMI,return_5d:COMI > 0.0036 AND acceleration_20d:COMI > 0.0021 -> forward_return_5d:COMI,5,False,2,273,273,63,0.01312386713406017,0.016542576226074333,0.5604395604395604,0.006289332318799933,1,,,1.0,experiment_0e0ca6fdb941
pattern_e13db53efe96,COMI,return_5d:COMI > 0.0036 AND return_60d:COMI > 0.0808 -> forward_return_5d:COMI,5,False,2,255,255,57,0.014963484993738105,0.005673590735425452,0.5490196078431373,0.006300671352392307,1,,,1.0,experiment_0e0ca6fdb941
pattern_dc8c74da7c38,COMI,return_5d:COMI > 0.0036 AND acceleration_60d:COMI > 0.0228 -> forward_return_5d:COMI,5,False,2,259,259,42,0.017064143323365782,0.011250446463653637,0.5791505791505791,0.008720945276096228,1,,,1.0,experiment_0e0ca6fdb941
pattern_24e0a1edaffc,COMI,return_5d:COMI > 0.0036 AND distance_from_high_60d:COMI > -0.1394 -> forward_return_5d:COMI,5,False,2,264,264,68,0.01329897017716065,0.004386578242605955,0.553030303030303,0.006174961483243879,1,,,1.0,experiment_0e0ca6fdb941
pattern_49c4403aea4f,COMI,return_5d:COMI > 0.0036 AND volatility_regime_pct:COMI > 0.4958 -> forward_return_5d:COMI,5,False,2,221,221,52,0.01566448282845702,0.017481008678067074,0.5520361990950227,0.00665867657990132,1,,,1.0,experiment_0e0ca6fdb941
pattern_ae6d74f9bf69,COMI,return_5d:COMI > 0.0036 AND price_volume_correlation_20d:COMI > 0.0392 -> forward_return_5d:COMI,5,False,2,246,246,58,0.012309752684614211,0.01711024630590003,0.540650406504065,0.0055506218477552015,1,,,1.0,experiment_0e0ca6fdb941
pattern_b6eb75251267,COMI,return_5d:COMI > 0.0036 AND rank_change_20d:COMI > 0.0000 -> forward_return_5d:COMI,5,False,2,246,246,52,0.012664437432028625,0.022134464086207957,0.5975609756097561,0.006663121467319916,1,,,1.0,experiment_0e0ca6fdb941
pattern_96bfc949c08f,COMI,acceleration_5d:COMI > -0.0013 AND return_60d:COMI > 0.0808 -> forward_return_5d:COMI,5,False,2,223,223,50,0.011475537380857475,0.003863198490147942,0.5291479820627802,0.003124952316284157,1,,,1.0,experiment_0e0ca6fdb941
pattern_e71c8a0476bf,COMI,acceleration_5d:COMI > -0.0013 AND acceleration_60d:COMI > 0.0228 -> forward_return_5d:COMI,5,False,2,225,225,32,0.012292493335702658,0.004212258419839234,0.56,0.005344058768252769,1,,,1.0,experiment_0e0ca6fdb941
pattern_099832181edf,COMI,acceleration_5d:COMI > -0.0013 AND distance_from_high_60d:COMI > -0.1394 -> forward_return_5d:COMI,5,False,2,222,222,55,0.01006303759969396,0.0023364724248950315,0.545045045045045,0.005262702959255949,1,,,1.0,experiment_0e0ca6fdb941
pattern_416f19717dfb,COMI,cross_sectional_dispersion_5d:MARKET > 0.0398 [lag=3d] -> forward_return_5d:COMI,5,True,1,472,464,79,0.010737189913695487,0.0019966440734102064,0.5495689655172413,0.004215276754699258,1,,,1.0,experiment_0e0ca6fdb941
pattern_f5704f09bbbd,COMI,cross_sectional_dispersion_5d:MARKET > 0.0398 [lag=60d] -> forward_return_5d:COMI,5,True,1,451,451,85,0.01147628620812137,0.005659045897016064,0.5764966740576497,0.006667566354738512,1,,,1.0,experiment_0e0ca6fdb941
pattern_7f02e845bff1,COMI,cross_sectional_dispersion_10d:MARKET > 0.0577 [lag=1d] -> forward_return_5d:COMI,5,True,1,479,468,70,0.011984155519217561,0.0036482495380029947,0.5683760683760684,0.005834298375284635,1,,,1.0,experiment_0e0ca6fdb941
pattern_33b9cf87292c,COMI,cross_sectional_dispersion_10d:MARKET > 0.0577 [lag=3d] -> forward_return_5d:COMI,5,True,1,478,469,70,0.012141643403259279,0.0005000096645791242,0.5671641791044776,0.006019629663197889,1,,,1.0,experiment_0e0ca6fdb941
pattern_2be42f3de4cf,COMI,cross_sectional_dispersion_10d:MARKET > 0.0577 [lag=60d] -> forward_return_5d:COMI,5,True,1,448,448,91,0.011753653219009744,0.005550020768543054,0.5848214285714286,0.006980251197268138,1,,,1.0,experiment_0e0ca6fdb941
pattern_736913f49bb0,COMI,cross_sectional_dispersion_20d:MARKET > 0.0877 [lag=1d] -> forward_return_5d:COMI,5,True,1,464,461,81,0.01155321579584193,0.007565169276836001,0.559652928416486,0.006289332318799933,1,,,1.0,experiment_0e0ca6fdb941
pattern_717b61d48ba9,COMI,cross_sectional_dispersion_20d:MARKET > 0.0877 [lag=3d] -> forward_return_5d:COMI,5,True,1,461,460,82,0.011275105088030908,0.002981361871033695,0.5347826086956522,0.004547473816340056,1,,,1.0,experiment_0e0ca6fdb941
pattern_a3aa8e2c4867,COMI,cross_sectional_dispersion_20d:MARKET > 0.0877 [lag=5d] -> forward_return_5d:COMI,5,True,1,459,459,84,0.010858759858260372,0.0029795447184523655,0.5424836601307189,0.004883778210298812,1,,,1.0,experiment_0e0ca6fdb941
pattern_d120a2704253,COMI,cross_sectional_dispersion_20d:MARKET > 0.0877 [lag=60d] -> forward_return_5d:COMI,5,True,1,423,423,104,0.010336772937711852,0.004507332525909035,0.5791962174940898,0.005799197047017907,1,,,1.0,experiment_0e0ca6fdb941
pattern_26a37924fa4a,COMI,market_breadth:MARKET > 0.4286 [lag=5d] -> forward_return_5d:COMI,5,True,1,501,493,90,0.010146871672857837,0.009085337370251174,0.5679513184584178,0.005344058768252769,1,,,1.0,experiment_0e0ca6fdb941
pattern_11f1ddd18b81,COMI,volume_concentration_hhi:MARKET > 0.1862 [lag=1d] -> forward_return_5d:COMI,5,True,1,433,421,103,0.010176535748774149,0.0034267474267426884,0.5795724465558195,0.005911411823311638,1,,,1.0,experiment_0e0ca6fdb941
pattern_8fd138988983,COMI,volume_concentration_hhi:MARKET > 0.1862 [lag=60d] -> forward_return_5d:COMI,5,True,1,405,405,104,0.011650365188593012,0.000980912709111508,0.5777777777777777,0.006233276427490482,1,,,1.0,experiment_0e0ca6fdb941
pattern_628ec268acd9,COMI,BRENT_USD_change:MARKET > 0.1050 [lag=10d] -> forward_return_5d:COMI,5,True,1,39,39,85,0.016841979990860637,0.01229887260462471,0.6666666666666666,0.011741081543121566,1,,,1.0,experiment_0e0ca6fdb941
pattern_5676016b53a9,COMI,BRENT_USD_change:MARKET > 0.1050 [lag=20d] -> forward_return_5d:COMI,5,True,1,37,37,87,0.015925004843764013,0.015010160155057543,0.6216216216216216,0.009523809523809637,1,,,1.0,experiment_0e0ca6fdb941
pattern_06627a62f6ae,COMI,BRENT_USD_acceleration:MARKET > -0.0400 [lag=5d] -> forward_return_5d:COMI,5,True,1,49,49,81,0.012396010409399989,0.007500481991283991,0.6122448979591837,0.009523809523809637,1,,,0.998,experiment_0e0ca6fdb941
pattern_4fe7193294b5,COMI,BRENT_USD_acceleration:MARKET > -0.0400 [lag=10d] -> forward_return_5d:COMI,5,True,1,49,49,76,0.010620386746395729,0.005886145516380483,0.5510204081632653,0.006060590647687824,1,,,0.998,experiment_0e0ca6fdb941
pattern_143b0efeb9ab,COMI,EGP_USD_level:MARKET > 0.0206 [lag=1d] -> forward_return_5d:COMI,5,True,1,71,71,63,0.013391817658414561,0.009541913529876784,0.6056338028169014,0.009523809523809637,1,,,1.0,experiment_0e0ca6fdb941
